#:m      eta      Q
0.569250 0.519750 -0.117984 
0.579150 0.519750 -0.120990 
0.589050 0.519750 -0.124226 
0.598950 0.519750 -0.127717 
0.608850 0.519750 -0.131494 
0.618750 0.519750 -0.135591 
0.628650 0.519750 -0.140048 
0.638550 0.519750 -0.144914 
0.648450 0.519750 -0.150246 
0.658350 0.519750 -0.156112 
0.668250 0.519750 -0.162596 
0.678150 0.519750 -0.169800 
0.688050 0.519750 -0.177854 
0.697950 0.519750 -0.186917 
0.707850 0.519750 -0.197183 
0.717750 0.519750 -0.208573 
0.727650 0.519750 0.000000 
0.737550 0.519750 0.000000 
0.747450 0.519750 0.000000 
0.757350 0.519750 0.000000 
0.767250 0.519750 0.000000 
0.777150 0.519750 0.000000 
0.787050 0.519750 0.000000 
0.796950 0.519750 0.000000 
0.806850 0.519750 0.000000 
0.816750 0.519750 0.000000 
0.826650 0.519750 0.000000 
0.836550 0.519750 0.000000 
0.846450 0.519750 0.000000 
0.856350 0.519750 0.000000 
0.866250 0.519750 0.000000 
0.876150 0.519750 0.000000 
0.886050 0.519750 0.000000 
0.895950 0.519750 0.000000 
0.905850 0.519750 0.000000 
0.915750 0.519750 0.000000 
0.925650 0.519750 0.000000 
0.935550 0.519750 0.000000 
0.945450 0.519750 0.000000 
0.955350 0.519750 0.000000 
0.965250 0.519750 0.000000 
0.975150 0.519750 0.000000 
0.985050 0.519750 0.000000 

0.004950 0.529650 -0.072105 
0.014850 0.529650 -0.072113 
0.024750 0.529650 -0.072137 
0.034650 0.529650 -0.072178 
0.044550 0.529650 -0.072235 
0.054450 0.529650 -0.072308 
0.064350 0.529650 -0.072397 
0.074250 0.529650 -0.072503 
0.084150 0.529650 -0.072626 
0.094050 0.529650 -0.072766 
0.103950 0.529650 -0.072923 
0.113850 0.529650 -0.073097 
0.123750 0.529650 -0.073289 
0.133650 0.529650 -0.073499 
0.143550 0.529650 -0.073727 
0.153450 0.529650 -0.073973 
0.163350 0.529650 -0.074239 
0.173250 0.529650 -0.074524 
0.183150 0.529650 -0.074829 
0.193050 0.529650 -0.075154 
0.202950 0.529650 -0.075500 
0.212850 0.529650 -0.075868 
0.222750 0.529650 -0.076257 
0.232650 0.529650 -0.076670 
0.242550 0.529650 -0.077106 
0.252450 0.529650 -0.077567 
0.262350 0.529650 -0.078053 
0.272250 0.529650 -0.078565 
0.282150 0.529650 -0.079104 
0.292050 0.529650 -0.079672 
0.301950 0.529650 -0.080269 
0.311850 0.529650 -0.080896 
0.321750 0.529650 -0.081556 
0.331650 0.529650 -0.082250 
0.341550 0.529650 -0.082978 
0.351450 0.529650 -0.083744 
0.361350 0.529650 -0.084549 
0.371250 0.529650 -0.085394 
0.381150 0.529650 -0.086283 
0.391050 0.529650 -0.087218 
0.400950 0.529650 -0.088200 
0.410850 0.529650 -0.089234 
0.420750 0.529650 -0.090323 
0.430650 0.529650 -0.091470 
0.440550 0.529650 -0.092678 
0.450450 0.529650 -0.093952 
0.460350 0.529650 -0.095297 
0.470250 0.529650 -0.096718 
0.480150 0.529650 -0.098221 
0.490050 0.529650 -0.099811 
0.499950 0.529650 -0.101497 
0.509850 0.529650 -0.103285 
0.519750 0.529650 -0.105185 
0.529650 0.529650 -0.107206 
0.539550 0.529650 -0.109359 
0.549450 0.529650 -0.111657 
0.559350 0.529650 -0.114113 
0.569250 0.529650 -0.116744 
0.579150 0.529650 -0.119568 
0.589050 0.529650 -0.122604 
0.598950 0.529650 -0.125877 
0.608850 0.529650 -0.129414 
0.618750 0.529650 -0.133247 
0.628650 0.529650 -0.137413 
0.638550 0.529650 -0.141954 
0.648450 0.529650 -0.146923 
0.658350 0.529650 -0.152381 
0.668250 0.529650 -0.158404 
0.678150 0.529650 -0.165083 
0.688050 0.529650 -0.172532 
0.697950 0.529650 -0.180894 
0.707850 0.529650 -0.190349 
0.717750 0.529650 -0.201082 
0.727650 0.529650 0.000000 
0.737550 0.529650 0.000000 
0.747450 0.529650 0.000000 
0.757350 0.529650 0.000000 
0.767250 0.529650 0.000000 
0.777150 0.529650 0.000000 
0.787050 0.529650 0.000000 
0.796950 0.529650 0.000000 
0.806850 0.529650 0.000000 
0.816750 0.529650 0.000000 
0.826650 0.529650 0.000000 
0.836550 0.529650 0.000000 
0.846450 0.529650 0.000000 
0.856350 0.529650 0.000000 
0.866250 0.529650 0.000000 
0.876150 0.529650 0.000000 
0.886050 0.529650 0.000000 
0.895950 0.529650 0.000000 
0.905850 0.529650 0.000000 
0.915750 0.529650 0.000000 
0.925650 0.529650 0.000000 
0.935550 0.529650 0.000000 
0.945450 0.529650 0.000000 
0.955350 0.529650 0.000000 
0.965250 0.529650 0.000000 
0.975150 0.529650 0.000000 
0.985050 0.529650 0.000000 

0.004950 0.539550 -0.073302 
0.014850 0.539550 -0.073310 
0.024750 0.539550 -0.073333 
0.034650 0.539550 -0.073371 
0.044550 0.539550 -0.073426 
0.054450 0.539550 -0.073495 
0.064350 0.539550 -0.073581 
0.074250 0.539550 -0.073682 
0.084150 0.539550 -0.073799 
0.094050 0.539550 -0.073933 
0.103950 0.539550 -0.074083 
0.113850 0.539550 -0.074249 
0.123750 0.539550 -0.074432 
0.133650 0.539550 -0.074632 
0.143550 0.539550 -0.074850 
0.153450 0.539550 -0.075085 
0.163350 0.539550 -0.075339 
0.173250 0.539550 -0.075611 
0.183150 0.539550 -0.075901 
0.193050 0.539550 -0.076212 
0.202950 0.539550 -0.076542 
0.212850 0.539550 -0.076892 
0.222750 0.539550 -0.077264 
0.232650 0.539550 -0.077657 
0.242550 0.539550 -0.078073 
0.252450 0.539550 -0.078512 
0.262350 0.539550 -0.078975 
0.272250 0.539550 -0.079462 
0.282150 0.539550 -0.079976 
0.292050 0.539550 -0.080516 
0.301950 0.539550 -0.081084 
0.311850 0.539550 -0.081682 
0.321750 0.539550 -0.082309 
0.331650 0.539550 -0.082969 
0.341550 0.539550 -0.083662 
0.351450 0.539550 -0.084390 
0.361350 0.539550 -0.085154 
0.371250 0.539550 -0.085957 
0.381150 0.539550 -0.086801 
0.391050 0.539550 -0.087688 
0.400950 0.539550 -0.088621 
0.410850 0.539550 -0.089602 
0.420750 0.539550 -0.090634 
0.430650 0.539550 -0.091720 
0.440550 0.539550 -0.092864 
0.450450 0.539550 -0.094071 
0.460350 0.539550 -0.095344 
0.470250 0.539550 -0.096688 
0.480150 0.539550 -0.098108 
0.490050 0.539550 -0.099611 
0.499950 0.539550 -0.101202 
0.509850 0.539550 -0.102889 
0.519750 0.539550 -0.104681 
0.529650 0.539550 -0.106585 
0.539550 0.539550 -0.108613 
0.549450 0.539550 -0.110775 
0.559350 0.539550 -0.113085 
0.569250 0.539550 -0.115557 
0.579150 0.539550 -0.118208 
0.589050 0.539550 -0.121056 
0.598950 0.539550 -0.124123 
0.608850 0.539550 -0.127435 
0.618750 0.539550 -0.131019 
0.628650 0.539550 -0.134910 
0.638550 0.539550 -0.139147 
0.648450 0.539550 -0.143777 
0.658350 0.539550 -0.148856 
0.668250 0.539550 -0.154450 
0.678150 0.539550 -0.160642 
0.688050 0.539550 -0.167533 
0.697950 0.539550 -0.175249 
0.707850 0.539550 -0.183952 
0.717750 0.539550 -0.193841 
0.727650 0.539550 -0.204984 
0.737550 0.539550 0.000000 
0.747450 0.539550 0.000000 
0.757350 0.539550 0.000000 
0.767250 0.539550 0.000000 
0.777150 0.539550 0.000000 
0.787050 0.539550 0.000000 
0.796950 0.539550 0.000000 
0.806850 0.539550 0.000000 
0.816750 0.539550 0.000000 
0.826650 0.539550 0.000000 
0.836550 0.539550 0.000000 
0.846450 0.539550 0.000000 
0.856350 0.539550 0.000000 
0.866250 0.539550 0.000000 
0.876150 0.539550 0.000000 
0.886050 0.539550 0.000000 
0.895950 0.539550 0.000000 
0.905850 0.539550 0.000000 
0.915750 0.539550 0.000000 
0.925650 0.539550 0.000000 
0.935550 0.539550 0.000000 
0.945450 0.539550 0.000000 
0.955350 0.539550 0.000000 
0.965250 0.539550 0.000000 
0.975150 0.539550 0.000000 
0.985050 0.539550 0.000000 

0.004950 0.549450 -0.074437 
0.014850 0.549450 -0.074445 
0.024750 0.549450 -0.074467 
0.034650 0.549450 -0.074504 
0.044550 0.549450 -0.074555 
0.054450 0.549450 -0.074622 
0.064350 0.549450 -0.074703 
0.074250 0.549450 -0.074800 
0.084150 0.549450 -0.074912 
0.094050 0.549450 -0.075039 
0.103950 0.549450 -0.075182 
0.113850 0.549450 -0.075341 
0.123750 0.549450 -0.075516 
0.133650 0.549450 -0.075706 
0.143550 0.549450 -0.075914 
0.153450 0.549450 -0.076138 
0.163350 0.549450 -0.076380 
0.173250 0.549450 -0.076639 
0.183150 0.549450 -0.076917 
0.193050 0.549450 -0.077212 
0.202950 0.549450 -0.077527 
0.212850 0.549450 -0.077861 
0.222750 0.549450 -0.078215 
0.232650 0.549450 -0.078590 
0.242550 0.549450 -0.078986 
0.252450 0.549450 -0.079403 
0.262350 0.549450 -0.079844 
0.272250 0.549450 -0.080308 
0.282150 0.549450 -0.080797 
0.292050 0.549450 -0.081311 
0.301950 0.549450 -0.081852 
0.311850 0.549450 -0.082420 
0.321750 0.549450 -0.083016 
0.331650 0.549450 -0.083643 
0.341550 0.549450 -0.084302 
0.351450 0.549450 -0.084993 
0.361350 0.549450 -0.085719 
0.371250 0.549450 -0.086481 
0.381150 0.549450 -0.087282 
0.391050 0.549450 -0.088124 
0.400950 0.549450 -0.089008 
0.410850 0.549450 -0.089938 
0.420750 0.549450 -0.090915 
0.430650 0.549450 -0.091944 
0.440550 0.549450 -0.093028 
0.450450 0.549450 -0.094169 
0.460350 0.549450 -0.095373 
0.470250 0.549450 -0.096643 
0.480150 0.549450 -0.097985 
0.490050 0.549450 -0.099404 
0.499950 0.549450 -0.100906 
0.509850 0.549450 -0.102497 
0.519750 0.549450 -0.104185 
0.529650 0.549450 -0.105979 
0.539550 0.549450 -0.107887 
0.549450 0.549450 -0.109921 
0.559350 0.549450 -0.112092 
0.569250 0.549450 -0.114413 
0.579150 0.549450 -0.116900 
0.589050 0.549450 -0.119571 
0.598950 0.549450 -0.122444 
0.608850 0.549450 -0.125542 
0.618750 0.549450 -0.128893 
0.628650 0.549450 -0.132527 
0.638550 0.549450 -0.136478 
0.648450 0.549450 -0.140791 
0.658350 0.549450 -0.145515 
0.668250 0.549450 -0.150710 
0.678150 0.549450 -0.156450 
0.688050 0.549450 -0.162825 
0.697950 0.549450 -0.169948 
0.707850 0.549450 -0.177959 
0.717750 0.549450 -0.187041 
0.727650 0.549450 -0.197402 
0.737550 0.549450 -0.208620 
0.747450 0.549450 0.000000 
0.757350 0.549450 0.000000 
0.767250 0.549450 0.000000 
0.777150 0.549450 0.000000 
0.787050 0.549450 0.000000 
0.796950 0.549450 0.000000 
0.806850 0.549450 0.000000 
0.816750 0.549450 0.000000 
0.826650 0.549450 0.000000 
0.836550 0.549450 0.000000 
0.846450 0.549450 0.000000 
0.856350 0.549450 0.000000 
0.866250 0.549450 0.000000 
0.876150 0.549450 0.000000 
0.886050 0.549450 0.000000 
0.895950 0.549450 0.000000 
0.905850 0.549450 0.000000 
0.915750 0.549450 0.000000 
0.925650 0.549450 0.000000 
0.935550 0.549450 0.000000 
0.945450 0.549450 0.000000 
0.955350 0.549450 0.000000 
0.965250 0.549450 0.000000 
0.975150 0.549450 0.000000 
0.985050 0.549450 0.000000 

0.004950 0.559350 -0.075507 
0.014850 0.559350 -0.075514 
0.024750 0.559350 -0.075535 
0.034650 0.559350 -0.075570 
0.044550 0.559350 -0.075620 
0.054450 0.559350 -0.075683 
0.064350 0.559350 -0.075761 
0.074250 0.559350 -0.075853 
0.084150 0.559350 -0.075960 
0.094050 0.559350 -0.076081 
0.103950 0.559350 -0.076217 
0.113850 0.559350 -0.076369 
0.123750 0.559350 -0.076535 
0.133650 0.559350 -0.076717 
0.143550 0.559350 -0.076915 
0.153450 0.559350 -0.077129 
0.163350 0.559350 -0.077359 
0.173250 0.559350 -0.077606 
0.183150 0.559350 -0.077870 
0.193050 0.559350 -0.078152 
0.202950 0.559350 -0.078451 
0.212850 0.559350 -0.078769 
0.222750 0.559350 -0.079107 
0.232650 0.559350 -0.079463 
0.242550 0.559350 -0.079840 
0.252450 0.559350 -0.080238 
0.262350 0.559350 -0.080657 
0.272250 0.559350 -0.081099 
0.282150 0.559350 -0.081563 
0.292050 0.559350 -0.082052 
0.301950 0.559350 -0.082566 
0.311850 0.559350 -0.083106 
0.321750 0.559350 -0.083673 
0.331650 0.559350 -0.084268 
0.341550 0.559350 -0.084893 
0.351450 0.559350 -0.085549 
0.361350 0.559350 -0.086238 
0.371250 0.559350 -0.086962 
0.381150 0.559350 -0.087721 
0.391050 0.559350 -0.088519 
0.400950 0.559350 -0.089357 
0.410850 0.559350 -0.090237 
0.420750 0.559350 -0.091163 
0.430650 0.559350 -0.092137 
0.440550 0.559350 -0.093162 
0.450450 0.559350 -0.094241 
0.460350 0.559350 -0.095379 
0.470250 0.559350 -0.096579 
0.480150 0.559350 -0.097846 
0.490050 0.559350 -0.099185 
0.499950 0.559350 -0.100601 
0.509850 0.559350 -0.102101 
0.519750 0.559350 -0.103691 
0.529650 0.559350 -0.105379 
0.539550 0.559350 -0.107175 
0.549450 0.559350 -0.109086 
0.559350 0.559350 -0.111125 
0.569250 0.559350 -0.113304 
0.579150 0.559350 -0.115636 
0.589050 0.559350 -0.118138 
0.598950 0.559350 -0.120828 
0.608850 0.559350 -0.123726 
0.618750 0.559350 -0.126857 
0.628650 0.559350 -0.130248 
0.638550 0.559350 -0.133933 
0.648450 0.559350 -0.137948 
0.658350 0.559350 -0.142341 
0.668250 0.559350 -0.147164 
0.678150 0.559350 -0.152485 
0.688050 0.559350 -0.158383 
0.697950 0.559350 -0.164957 
0.707850 0.559350 -0.172334 
0.717750 0.559350 -0.180673 
0.727650 0.559350 -0.190177 
0.737550 0.559350 -0.201006 
0.747450 0.559350 0.000000 
0.757350 0.559350 0.000000 
0.767250 0.559350 0.000000 
0.777150 0.559350 0.000000 
0.787050 0.559350 0.000000 
0.796950 0.559350 0.000000 
0.806850 0.559350 0.000000 
0.816750 0.559350 0.000000 
0.826650 0.559350 0.000000 
0.836550 0.559350 0.000000 
0.846450 0.559350 0.000000 
0.856350 0.559350 0.000000 
0.866250 0.559350 0.000000 
0.876150 0.559350 0.000000 
0.886050 0.559350 0.000000 
0.895950 0.559350 0.000000 
0.905850 0.559350 0.000000 
0.915750 0.559350 0.000000 
0.925650 0.559350 0.000000 
0.935550 0.559350 0.000000 
0.945450 0.559350 0.000000 
0.955350 0.559350 0.000000 
0.965250 0.559350 0.000000 
0.975150 0.559350 0.000000 
0.985050 0.559350 0.000000 

0.004950 0.569250 -0.076507 
0.014850 0.569250 -0.076514 
0.024750 0.569250 -0.076534 
0.034650 0.569250 -0.076568 
0.044550 0.569250 -0.076615 
0.054450 0.569250 -0.076675 
0.064350 0.569250 -0.076749 
0.074250 0.569250 -0.076837 
0.084150 0.569250 -0.076939 
0.094050 0.569250 -0.077054 
0.103950 0.569250 -0.077184 
0.113850 0.569250 -0.077328 
0.123750 0.569250 -0.077487 
0.133650 0.569250 -0.077660 
0.143550 0.569250 -0.077849 
0.153450 0.569250 -0.078052 
0.163350 0.569250 -0.078271 
0.173250 0.569250 -0.078506 
0.183150 0.569250 -0.078758 
0.193050 0.569250 -0.079026 
0.202950 0.569250 -0.079311 
0.212850 0.569250 -0.079614 
0.222750 0.569250 -0.079934 
0.232650 0.569250 -0.080274 
0.242550 0.569250 -0.080632 
0.252450 0.569250 -0.081010 
0.262350 0.569250 -0.081409 
0.272250 0.569250 -0.081828 
0.282150 0.569250 -0.082270 
0.292050 0.569250 -0.082734 
0.301950 0.569250 -0.083222 
0.311850 0.569250 -0.083735 
0.321750 0.569250 -0.084273 
0.331650 0.569250 -0.084839 
0.341550 0.569250 -0.085432 
0.351450 0.569250 -0.086054 
0.361350 0.569250 -0.086707 
0.371250 0.569250 -0.087393 
0.381150 0.569250 -0.088113 
0.391050 0.569250 -0.088868 
0.400950 0.569250 -0.089662 
0.410850 0.569250 -0.090495 
0.420750 0.569250 -0.091371 
0.430650 0.569250 -0.092293 
0.440550 0.569250 -0.093262 
0.450450 0.569250 -0.094282 
0.460350 0.569250 -0.095356 
0.470250 0.569250 -0.096489 
0.480150 0.569250 -0.097684 
0.490050 0.569250 -0.098947 
0.499950 0.569250 -0.100281 
0.509850 0.569250 -0.101694 
0.519750 0.569250 -0.103191 
0.529650 0.569250 -0.104779 
0.539550 0.569250 -0.106467 
0.549450 0.569250 -0.108263 
0.559350 0.569250 -0.110177 
0.569250 0.569250 -0.112220 
0.579150 0.569250 -0.114406 
0.589050 0.569250 -0.116749 
0.598950 0.569250 -0.119266 
0.608850 0.569250 -0.121975 
0.618750 0.569250 -0.124899 
0.628650 0.569250 -0.128062 
0.638550 0.569250 -0.131495 
0.648450 0.569250 -0.135233 
0.658350 0.569250 -0.139316 
0.668250 0.569250 -0.143793 
0.678150 0.569250 -0.148723 
0.688050 0.569250 -0.154178 
0.697950 0.569250 -0.160247 
0.707850 0.569250 -0.167041 
0.717750 0.569250 -0.174699 
0.727650 0.569250 -0.183402 
0.737550 0.569250 -0.193375 
0.747450 0.569250 -0.204478 
0.757350 0.569250 0.000000 
0.767250 0.569250 0.000000 
0.777150 0.569250 0.000000 
0.787050 0.569250 0.000000 
0.796950 0.569250 0.000000 
0.806850 0.569250 0.000000 
0.816750 0.569250 0.000000 
0.826650 0.569250 0.000000 
0.836550 0.569250 0.000000 
0.846450 0.569250 0.000000 
0.856350 0.569250 0.000000 
0.866250 0.569250 0.000000 
0.876150 0.569250 0.000000 
0.886050 0.569250 0.000000 
0.895950 0.569250 0.000000 
0.905850 0.569250 0.000000 
0.915750 0.569250 0.000000 
0.925650 0.569250 0.000000 
0.935550 0.569250 0.000000 
0.945450 0.569250 0.000000 
0.955350 0.569250 0.000000 
0.965250 0.569250 0.000000 
0.975150 0.569250 0.000000 
0.985050 0.569250 0.000000 

0.004950 0.579150 -0.077434 
0.014850 0.579150 -0.077440 
0.024750 0.579150 -0.077459 
0.034650 0.579150 -0.077491 
0.044550 0.579150 -0.077536 
0.054450 0.579150 -0.077594 
0.064350 0.579150 -0.077664 
0.074250 0.579150 -0.077748 
0.084150 0.579150 -0.077845 
0.094050 0.579150 -0.077955 
0.103950 0.579150 -0.078078 
0.113850 0.579150 -0.078215 
0.123750 0.579150 -0.078366 
0.133650 0.579150 -0.078531 
0.143550 0.579150 -0.078710 
0.153450 0.579150 -0.078904 
0.163350 0.579150 -0.079113 
0.173250 0.579150 -0.079336 
0.183150 0.579150 -0.079575 
0.193050 0.579150 -0.079830 
0.202950 0.579150 -0.080101 
0.212850 0.579150 -0.080389 
0.222750 0.579150 -0.080694 
0.232650 0.579150 -0.081017 
0.242550 0.579150 -0.081357 
0.252450 0.579150 -0.081716 
0.262350 0.579150 -0.082095 
0.272250 0.579150 -0.082494 
0.282150 0.579150 -0.082913 
0.292050 0.579150 -0.083354 
0.301950 0.579150 -0.083817 
0.311850 0.579150 -0.084303 
0.321750 0.579150 -0.084814 
0.331650 0.579150 -0.085350 
0.341550 0.579150 -0.085912 
0.351450 0.579150 -0.086502 
0.361350 0.579150 -0.087121 
0.371250 0.579150 -0.087771 
0.381150 0.579150 -0.088452 
0.391050 0.579150 -0.089168 
0.400950 0.579150 -0.089918 
0.410850 0.579150 -0.090707 
0.420750 0.579150 -0.091535 
0.430650 0.579150 -0.092406 
0.440550 0.579150 -0.093321 
0.450450 0.579150 -0.094284 
0.460350 0.579150 -0.095298 
0.470250 0.579150 -0.096367 
0.480150 0.579150 -0.097494 
0.490050 0.579150 -0.098684 
0.499950 0.579150 -0.099940 
0.509850 0.579150 -0.101270 
0.519750 0.579150 -0.102678 
0.529650 0.579150 -0.104171 
0.539550 0.579150 -0.105757 
0.549450 0.579150 -0.107442 
0.559350 0.579150 -0.109238 
0.569250 0.579150 -0.111154 
0.579150 0.579150 -0.113201 
0.589050 0.579150 -0.115394 
0.598950 0.579150 -0.117747 
0.608850 0.579150 -0.120277 
0.618750 0.579150 -0.123006 
0.628650 0.579150 -0.125955 
0.638550 0.579150 -0.129153 
0.648450 0.579150 -0.132630 
0.658350 0.579150 -0.136423 
0.668250 0.579150 -0.140577 
0.678150 0.579150 -0.145144 
0.688050 0.579150 -0.150189 
0.697950 0.579150 -0.155790 
0.707850 0.579150 -0.162046 
0.717750 0.579150 -0.169080 
0.727650 0.579150 -0.177051 
0.737550 0.579150 -0.186165 
0.747450 0.579150 -0.196635 
0.757350 0.579150 -0.207308 
0.767250 0.579150 0.000000 
0.777150 0.579150 0.000000 
0.787050 0.579150 0.000000 
0.796950 0.579150 0.000000 
0.806850 0.579150 0.000000 
0.816750 0.579150 0.000000 
0.826650 0.579150 0.000000 
0.836550 0.579150 0.000000 
0.846450 0.579150 0.000000 
0.856350 0.579150 0.000000 
0.866250 0.579150 0.000000 
0.876150 0.579150 0.000000 
0.886050 0.579150 0.000000 
0.895950 0.579150 0.000000 
0.905850 0.579150 0.000000 
0.915750 0.579150 0.000000 
0.925650 0.579150 0.000000 
0.935550 0.579150 0.000000 
0.945450 0.579150 0.000000 
0.955350 0.579150 0.000000 
0.965250 0.579150 0.000000 
0.975150 0.579150 0.000000 
0.985050 0.579150 0.000000 

0.004950 0.589050 -0.078282 
0.014850 0.589050 -0.078288 
0.024750 0.589050 -0.078306 
0.034650 0.589050 -0.078337 
0.044550 0.589050 -0.078379 
0.054450 0.589050 -0.078434 
0.064350 0.589050 -0.078501 
0.074250 0.589050 -0.078581 
0.084150 0.589050 -0.078673 
0.094050 0.589050 -0.078777 
0.103950 0.589050 -0.078895 
0.113850 0.589050 -0.079025 
0.123750 0.589050 -0.079169 
0.133650 0.589050 -0.079326 
0.143550 0.589050 -0.079496 
0.153450 0.589050 -0.079680 
0.163350 0.589050 -0.079878 
0.173250 0.589050 -0.080091 
0.183150 0.589050 -0.080318 
0.193050 0.589050 -0.080560 
0.202950 0.589050 -0.080818 
0.212850 0.589050 -0.081091 
0.222750 0.589050 -0.081381 
0.232650 0.589050 -0.081687 
0.242550 0.589050 -0.082010 
0.252450 0.589050 -0.082352 
0.262350 0.589050 -0.082711 
0.272250 0.589050 -0.083089 
0.282150 0.589050 -0.083487 
0.292050 0.589050 -0.083905 
0.301950 0.589050 -0.084344 
0.311850 0.589050 -0.084805 
0.321750 0.589050 -0.085290 
0.331650 0.589050 -0.085797 
0.341550 0.589050 -0.086330 
0.351450 0.589050 -0.086889 
0.361350 0.589050 -0.087475 
0.371250 0.589050 -0.088090 
0.381150 0.589050 -0.088734 
0.391050 0.589050 -0.089411 
0.400950 0.589050 -0.090121 
0.410850 0.589050 -0.090866 
0.420750 0.589050 -0.091648 
0.430650 0.589050 -0.092470 
0.440550 0.589050 -0.093334 
0.450450 0.589050 -0.094243 
0.460350 0.589050 -0.095200 
0.470250 0.589050 -0.096207 
0.480150 0.589050 -0.097269 
0.490050 0.589050 -0.098389 
0.499950 0.589050 -0.099572 
0.509850 0.589050 -0.100822 
0.519750 0.589050 -0.102146 
0.529650 0.589050 -0.103548 
0.539550 0.589050 -0.105036 
0.549450 0.589050 -0.106618 
0.559350 0.589050 -0.108301 
0.569250 0.589050 -0.110095 
0.579150 0.589050 -0.112011 
0.589050 0.589050 -0.114062 
0.598950 0.589050 -0.116260 
0.608850 0.589050 -0.118623 
0.618750 0.589050 -0.121168 
0.628650 0.589050 -0.123916 
0.638550 0.589050 -0.126892 
0.648450 0.589050 -0.130124 
0.658350 0.589050 -0.133646 
0.668250 0.589050 -0.137498 
0.678150 0.589050 -0.141727 
0.688050 0.589050 -0.146391 
0.697950 0.589050 -0.151560 
0.707850 0.589050 -0.157320 
0.717750 0.589050 -0.163782 
0.727650 0.589050 -0.171083 
0.737550 0.589050 -0.179405 
0.747450 0.589050 -0.188980 
0.757350 0.589050 -0.199859 
0.767250 0.589050 0.000000 
0.777150 0.589050 0.000000 
0.787050 0.589050 0.000000 
0.796950 0.589050 0.000000 
0.806850 0.589050 0.000000 
0.816750 0.589050 0.000000 
0.826650 0.589050 0.000000 
0.836550 0.589050 0.000000 
0.846450 0.589050 0.000000 
0.856350 0.589050 0.000000 
0.866250 0.589050 0.000000 
0.876150 0.589050 0.000000 
0.886050 0.589050 0.000000 
0.895950 0.589050 0.000000 
0.905850 0.589050 0.000000 
0.915750 0.589050 0.000000 
0.925650 0.589050 0.000000 
0.935550 0.589050 0.000000 
0.945450 0.589050 0.000000 
0.955350 0.589050 0.000000 
0.965250 0.589050 0.000000 
0.975150 0.589050 0.000000 
0.985050 0.589050 0.000000 

0.004950 0.598950 -0.079048 
0.014850 0.598950 -0.079053 
0.024750 0.598950 -0.079071 
0.034650 0.598950 -0.079100 
0.044550 0.598950 -0.079140 
0.054450 0.598950 -0.079192 
0.064350 0.598950 -0.079256 
0.074250 0.598950 -0.079331 
0.084150 0.598950 -0.079419 
0.094050 0.598950 -0.079518 
0.103950 0.598950 -0.079630 
0.113850 0.598950 -0.079754 
0.123750 0.598950 -0.079890 
0.133650 0.598950 -0.080039 
0.143550 0.598950 -0.080201 
0.153450 0.598950 -0.080376 
0.163350 0.598950 -0.080564 
0.173250 0.598950 -0.080766 
0.183150 0.598950 -0.080982 
0.193050 0.598950 -0.081212 
0.202950 0.598950 -0.081456 
0.212850 0.598950 -0.081716 
0.222750 0.598950 -0.081990 
0.232650 0.598950 -0.082281 
0.242550 0.598950 -0.082587 
0.252450 0.598950 -0.082911 
0.262350 0.598950 -0.083252 
0.272250 0.598950 -0.083610 
0.282150 0.598950 -0.083987 
0.292050 0.598950 -0.084384 
0.301950 0.598950 -0.084800 
0.311850 0.598950 -0.085237 
0.321750 0.598950 -0.085695 
0.331650 0.598950 -0.086176 
0.341550 0.598950 -0.086680 
0.351450 0.598950 -0.087209 
0.361350 0.598950 -0.087763 
0.371250 0.598950 -0.088344 
0.381150 0.598950 -0.088954 
0.391050 0.598950 -0.089593 
0.400950 0.598950 -0.090263 
0.410850 0.598950 -0.090967 
0.420750 0.598950 -0.091706 
0.430650 0.598950 -0.092481 
0.440550 0.598950 -0.093296 
0.450450 0.598950 -0.094153 
0.460350 0.598950 -0.095054 
0.470250 0.598950 -0.096003 
0.480150 0.598950 -0.097002 
0.490050 0.598950 -0.098056 
0.499950 0.598950 -0.099168 
0.509850 0.598950 -0.100343 
0.519750 0.598950 -0.101586 
0.529650 0.598950 -0.102902 
0.539550 0.598950 -0.104298 
0.549450 0.598950 -0.105781 
0.559350 0.598950 -0.107357 
0.569250 0.598950 -0.109036 
0.579150 0.598950 -0.110828 
0.589050 0.598950 -0.112744 
0.598950 0.598950 -0.114797 
0.608850 0.598950 -0.117001 
0.618750 0.598950 -0.119373 
0.628650 0.598950 -0.121931 
0.638550 0.598950 -0.124699 
0.648450 0.598950 -0.127702 
0.658350 0.598950 -0.130971 
0.668250 0.598950 -0.134541 
0.678150 0.598950 -0.138455 
0.688050 0.598950 -0.142764 
0.697950 0.598950 -0.147532 
0.707850 0.598950 -0.152835 
0.717750 0.598950 -0.158770 
0.727650 0.598950 -0.165459 
0.737550 0.598950 -0.173059 
0.747450 0.598950 -0.181778 
0.757350 0.598950 -0.191862 
0.767250 0.598950 -0.202642 
0.777150 0.598950 0.000000 
0.787050 0.598950 0.000000 
0.796950 0.598950 0.000000 
0.806850 0.598950 0.000000 
0.816750 0.598950 0.000000 
0.826650 0.598950 0.000000 
0.836550 0.598950 0.000000 
0.846450 0.598950 0.000000 
0.856350 0.598950 0.000000 
0.866250 0.598950 0.000000 
0.876150 0.598950 0.000000 
0.886050 0.598950 0.000000 
0.895950 0.598950 0.000000 
0.905850 0.598950 0.000000 
